|avg_prob_neg|avg_prob_neu|avg_prob_pos|pred_class|first_chunk_class
919|0.5627875924110413|0.0311931371688842|0.4060193002223968|0|2
920|0.5342293977737427|0.0320947840809822|0.4336757957935333|0|2
921|0.4999048411846161|0.052693597972393|0.4474015831947326|0|2
922|0.2633373737335205|0.0750800371170044|0.6615826487541199|2|2
923|0.7234251499176025|0.0267270319163799|0.2498478144407272|0|0
924|0.6329848170280457|0.0501731522381305|0.3168420493602752|0|2
925|0.464638888835907|0.05440479144454|0.4809563457965851|2|2
926|0.4623107016086578|0.0272022727876901|0.5104870200157166|2|2
927|0.5734041929244995|0.0389994755387306|0.3875962793827057|0|2
928|0.3550417423248291|0.0493928492069244|0.5955654382705688|2|2
929|0.4638115167617798|0.0384846702218055|0.4977038204669952|2|2
930|0.373774766921997|0.0467130132019519|0.5795121788978577|2|2
931|0.420920729637146|0.0626964420080185|0.5163828730583191|2|2
932|0.4754636585712433|0.1502182781696319|0.3743180632591247|0|2
933|0.6076394319534302|0.051610205322504|0.3407503366470337|0|0
934|0.4239449501037597|0.0405036136507988|0.5355514287948608|2|2
935|0.3816271424293518|0.031323354691267|0.5870494842529297|2|2
936|0.6104441285133362|0.0661559402942657|0.323399931192398|0|2
937|0.4523940086364746|0.0516890063881874|0.4959169626235962|2|2
938|0.5379102230072021|0.0254302360117435|0.4366595149040222|0|2
939|0.6053400039672852|0.0354080721735954|0.3592519760131836|0|2
940|0.3828063309192657|0.0519287213683128|0.5652649402618408|2|0
941|0.5522662997245789|0.057225614786148|0.3905080258846283|0|2
942|0.3723392486572265|0.0233556702733039|0.60430508852005|2|2
943|0.4903319478034973|0.0562017560005188|0.4534662663936615|0|2
944|0.3029071092605591|0.0521570332348346|0.6449358463287354|2|2
945|0.3706997036933899|0.03572229295969|0.5935779809951782|2|2
946|0.5330935716629028|0.0548768304288387|0.4120296239852905|0|2
947|0.44925457239151|0.0459367856383323|0.5048086047172546|2|2
948|0.3865673840045929|0.1279467493295669|0.4854858517646789|2|1
949|0.4360010921955108|0.0341086126863956|0.5298902988433838|2|2
950|0.7055834531784058|0.1575652658939361|0.1368512958288192|0|0
951|0.7447027564048767|0.0316886864602565|0.2236086428165435|0|2
952|0.508877158164978|0.0214887242764234|0.469634085893631|0|2
953|0.4269511997699737|0.0217147506773471|0.551334023475647|2|2
954|0.7307609915733337|0.0235297977924346|0.2457092553377151|0|2
955|0.3401093780994415|0.0636564269661903|0.596234142780304|2|2
956|0.5963631868362427|0.0393485873937606|0.3642882108688354|0|0
957|0.5257561802864075|0.0478818342089653|0.4263619482517242|0|2
958|0.5328299403190613|0.0657970681786537|0.401373028755188|0|2
959|0.4538753628730774|0.0636458173394203|0.4824788570404053|2|2
960|0.5130107998847961|0.0222146958112716|0.4647745788097381|0|2
961|0.5609096884727478|0.0383776500821113|0.4007125794887543|0|2
962|0.3261231780052185|0.1597965955734253|0.5140801668167114|2|2
963|0.5419343709945679|0.0224932618439197|0.4355723261833191|0|2
964|0.403804063796997|0.0348643772304058|0.561331570148468|2|2
965|0.5907672643661499|0.0254520624876022|0.383780688047409|0|0
966|0.4785390794277191|0.054137147963047|0.4673237800598144|0|2
967|0.5759164094924927|0.0222133677452802|0.4018702507019043|0|2
968|0.4490931928157806|0.0468895062804222|0.5040172934532166|2|2
969|0.6773131489753723|0.0574993081390857|0.265187531709671|0|0
970|0.4853590428829193|0.1870230138301849|0.3276179432868957|0|2
971|0.2937526404857635|0.0311794131994247|0.6750679612159729|2|2
972|0.6102080345153809|0.070613257586956|0.3191787004470825|0|0
973|0.4500621259212494|0.0371057391166687|0.5128321051597595|2|2
974|0.5352268815040588|0.0340110249817371|0.4307621121406555|0|2
975|0.3306324779987335|0.02739167958498|0.6419758796691895|2|2
976|0.4264443814754486|0.0383066497743129|0.5352489948272705|2|2
977|0.3958646953105926|0.0234743673354387|0.5806609392166138|2|0
978|0.5222049951553345|0.04856413975358|0.4292308092117309|0|2
979|0.7553666234016418|0.0849294289946556|0.1597038954496383|0|0
980|0.5183635950088501|0.0305633842945098|0.4510730504989624|0|2
981|0.3465490937232971|0.0655864477157592|0.5878644585609436|2|2
982|0.6029367446899414|0.0770250633358955|0.3200381398200989|0|2
983|0.6235959529876709|0.1107994616031646|0.2656045854091644|0|2
984|0.1114794313907623|0.0128286499530076|0.8756918907165527|2|2
985|0.5335150361061096|0.0258909594267606|0.4405939877033233|0|2
986|0.5039868950843811|0.0386658161878585|0.4573472440242767|0|2
987|0.2611695528030395|0.0824583396315574|0.6563720703125|2|0
988|0.648452639579773|0.0316767767071723|0.3198705911636352|0|2
989|0.630889356136322|0.0633774846792221|0.3057330846786499|0|0
990|0.4152719676494598|0.0550738610327243|0.5296542048454285|2|2
991|0.5696420669555664|0.0413053929805755|0.3890525102615356|0|2
992|0.4385797679424286|0.0368735641241073|0.5245466232299805|2|2
993|0.4149180352687835|0.0242605917155742|0.5608213543891907|2|2
994|0.4904672801494598|0.0404463224112987|0.4690864384174347|0|2
995|0.4395956099033355|0.0503225922584533|0.5100818276405334|2|2
996|0.6374035477638245|0.0595859140157699|0.3030105233192444|0|0
997|0.3915746808052063|0.0268736314028501|0.5815516710281372|2|2
998|0.5767369270324707|0.0566191896796226|0.3666438460350036|0|0
999|0.485137939453125|0.050576277077198|0.4642858207225799|0|2
1000|0.6037725210189819|0.0288628973066806|0.3673644959926605|0|0
1001|0.4519070088863373|0.0210735443979501|0.5270194411277771|2|2
1002|0.5000044703483582|0.044304359704256|0.4556912183761596|0|2
1003|0.4078012704849243|0.0395175740122795|0.5526811480522156|2|2
1004|0.5510895252227783|0.0259256735444068|0.4229847490787506|0|2
1005|0.4886444211006164|0.2242104113101959|0.2871452271938324|0|0
1006|0.6622065305709839|0.0246155094355344|0.3131779134273529|0|2
1007|0.5047787427902222|0.0282993894070386|0.4669218957424164|0|2
1008|0.5263035297393799|0.0437484085559845|0.429948091506958|0|0
1009|0.4998322129249573|0.0537580475211143|0.4464097917079925|0|2
1010|0.412920206785202|0.0348633639514446|0.5522163510322571|2|2
1011|0.4261194467544555|0.0268688797950744|0.54701167345047|2|0
1012|0.5715371370315552|0.0517645068466663|0.37669837474823|0|2
1013|0.6487793326377869|0.026690300554037|0.3245303630828857|0|0
1014|0.517928421497345|0.0784454196691513|0.4036261737346649|0|0
1015|0.4215990006923675|0.0346937701106071|0.5437071919441223|2|2
1016|0.5285118222236633|0.0509683676064014|0.4205197989940643|0|2
1017|0.4305964410305023|0.0903272032737732|0.4790763556957245|2|2
1018|0.4590936005115509|0.0425660610198974|0.4983403384685516|2|2
1019|0.4259199500083923|0.0667840167880058|0.5072960257530212|2|0
1020|0.6698678135871887|0.0712803155183792|0.258851945400238|0|0
1021|0.5936540365219116|0.0307716820389032|0.3755742907524109|0|0
1022|0.1579687744379043|0.0376272685825824|0.8044039607048035|2|2
1023|0.4029925763607025|0.0270443353801965|0.5699630975723267|2|2
1024|0.6940494775772095|0.0443491376936435|0.2616013884544372|0|0
1025|0.5072988271713257|0.0409582145512104|0.451742947101593|0|2
1026|0.509600043296814|0.0276968479156494|0.4627031981945038|0|2
1027|0.5273889303207397|0.0394492894411087|0.4331618547439575|0|2
1028|0.4256080687046051|0.1597377061843872|0.4146542549133301|0|2
1029|0.4852957725524902|0.0475517995655536|0.4671524167060852|0|2
1030|0.2047943174839019|0.0402352288365364|0.7549704909324646|2|2
1031|0.6965811252593994|0.0236109886318445|0.2798078656196594|0|2
1032|0.567696213722229|0.0362408198416233|0.396062970161438|0|2
1033|0.5623579025268555|0.0459290295839309|0.3917130529880523|0|2
1034|0.4750809669494629|0.0200149547308683|0.5049040913581848|2|2
1035|0.4977700114250183|0.0743914172053337|0.4278385639190674|0|2
1036|0.5648568272590637|0.0574434772133827|0.3776996731758117|0|2
1037|0.4831511080265045|0.0388613305985927|0.4779875874519348|0|0
1038|0.3540293276309967|0.0242715142667293|0.6216990947723389|2|2
1039|0.6605643630027771|0.0321682021021842|0.3072674870491028|0|2
1040|0.5413718223571777|0.0872733071446418|0.3713548481464386|0|2
1041|0.7625986933708191|0.0707641914486885|0.1666371077299118|0|0
1042|0.4438164532184601|0.1507006734609604|0.4054828882217407|0|2
1043|0.7499869465827942|0.0479867756366729|0.202026292681694|0|0
1044|0.6271343231201172|0.0350894555449485|0.337776243686676|0|2
1045|0.6390219330787659|0.0615275353193283|0.2994504868984222|0|0
1046|0.4155705571174621|0.0664678066968917|0.5179616808891296|2|2
1047|0.687579333782196|0.0703249350190162|0.2420957535505294|0|0
1048|0.6176356673240662|0.0742037743330001|0.3081605732440948|0|2
1049|0.3391875624656677|0.0321758463978767|0.6286365985870361|2|2
1050|0.5243086814880371|0.117536224424839|0.3581550717353821|0|2
1051|0.6899202466011047|0.0365712232887744|0.2735085487365722|0|2
1052|0.725123405456543|0.0324642546474933|0.2424123287200927|0|0
1053|0.4131323397159576|0.0570697523653507|0.5297979116439819|2|2
1054|0.6223517656326294|0.1387716084718704|0.2388766705989837|0|0
1055|0.3542110323905945|0.0498108342289924|0.5959781408309937|2|2
1056|0.2589097023010254|0.0437913574278354|0.6972989439964294|2|2
1057|0.4862761795520782|0.1147690862417221|0.3989547789096832|0|2
1058|0.5407178997993469|0.0416476465761661|0.4176343977451324|0|2
1059|0.6450754404067993|0.0346040613949298|0.3203204274177551|0|0
1060|0.5676237940788269|0.0511569753289222|0.3812191784381866|0|2
1061|0.5157522559165955|0.0365548804402351|0.4476927816867828|0|2
1062|0.5695106983184814|0.0243188459426164|0.406170517206192|0|0
1063|0.4653598070144653|0.0621700063347816|0.4724701642990112|2|2
1064|0.7335258722305298|0.0667934790253639|0.1996805965900421|0|0
1065|0.3501278162002563|0.0856706127524375|0.5642015337944031|2|2
1066|0.4311159253120422|0.0363106243312358|0.5325734615325928|2|0
1067|0.6177728176116943|0.0335269197821617|0.3487002551555633|0|2
1068|0.5401535034179688|0.0226708836853504|0.4371755719184875|0|2
1069|0.3954576849937439|0.0509560890495777|0.5535862445831299|2|2
1070|0.5953013896942139|0.0920778214931488|0.3126208186149597|0|2
1071|0.6928592324256897|0.0316966623067855|0.2754441499710083|0|2
1072|0.4537968933582306|0.2157174497842788|0.3304856419563293|0|0
1073|0.473321259021759|0.0398021303117275|0.4868766367435455|2|2
1074|0.373559832572937|0.0444596000015735|0.5819805860519409|2|2
1075|0.6394408941268921|0.0476617999374866|0.3128973245620727|0|2
1076|0.6540135741233826|0.0313437841832637|0.3146426081657409|0|2
1077|0.6014533638954163|0.019289581105113|0.3792570531368255|0|0
1078|0.2864182591438293|0.0406051985919475|0.6729764938354492|2|2
1079|0.3628989458084106|0.0651811808347702|0.5719197988510132|2|2
1080|0.5893120169639587|0.05216920748353|0.3585187196731567|0|2
1081|0.4783731997013092|0.0759003162384033|0.4457264840602875|0|2
1082|0.3905756771564483|0.0524700917303562|0.5569543242454529|2|0
1083|0.6358308792114258|0.0256902165710926|0.3384789526462555|0|2
1084|0.3262259364128113|0.0363023206591606|0.6374717950820923|2|2
1085|0.5976597666740417|0.0483505129814147|0.3539897501468658|0|0
1086|0.3618289530277252|0.1208840012550354|0.5172870755195618|2|2
1087|0.6642731428146362|0.0692792907357215|0.2664476037025451|0|2
1088|0.7144668102264404|0.0645330250263214|0.2210002243518829|0|2
1089|0.5842171311378479|0.017887033522129|0.397895872592926|0|0
1090|0.4952675998210907|0.0408029928803443|0.4639293849468231|0|2
1091|0.6352687478065491|0.0278120916336774|0.3369191884994507|0|2
1092|0.3894161283969879|0.0281940288841724|0.5823898315429688|2|2
1093|0.5319770574569702|0.0315700732171535|0.4364528059959411|0|2
1094|0.3336186110973358|0.1490484625101089|0.517332911491394|2|2
1095|0.6009043455123901|0.0854639708995819|0.3136316537857055|0|0
1096|0.3261957168579101|0.1241969317197799|0.5496073365211487|2|2
1097|0.6648890376091003|0.0334856547415256|0.3016252815723419|0|2
1098|0.4708270132541656|0.064297929406166|0.4648750722408294|0|0
1099|0.3980776667594909|0.1591193526983261|0.4428029656410217|2|2
1100|0.4417089223861694|0.0412752702832222|0.5170157551765442|2|2
1101|0.4727976322174072|0.0284696165472269|0.4987327754497528|2|2
1102|0.6202967762947083|0.0293478593230247|0.3503553569316864|0|2
1103|0.6676016449928284|0.0309241097420454|0.3014743030071258|0|2
1104|0.5187146067619324|0.0243356153368949|0.4569497406482696|0|2
1105|0.4256502389907837|0.0366729162633419|0.5376768708229065|2|2
1106|0.5988389849662781|0.044731106609106|0.3564299046993255|0|0
1107|0.576955258846283|0.0330737940967083|0.3899709284305572|0|2
1108|0.3762993216514587|0.0232384894043207|0.6004621982574463|2|2
1109|0.306004136800766|0.0514876544475555|0.6425082087516785|2|2
1110|0.3390184938907623|0.0356978848576545|0.6252835988998413|2|2
1111|0.3651869297027588|0.0899082422256469|0.5449048280715942|2|2
1112|0.4403494894504547|0.0723368003964424|0.4873137474060058|2|2
1113|0.4240606725215912|0.0290138963609933|0.5469253659248352|2|2
1114|0.389142245054245|0.0739608108997345|0.5368969440460205|2|2
1115|0.3978921771049499|0.0808301791548729|0.521277666091919|2|2
1116|0.6848748326301575|0.0602987669408321|0.2548263072967529|0|2
1117|0.5843395590782166|0.0238971654325723|0.391763299703598|0|2
1118|0.5096437931060791|0.0334878638386726|0.4568683505058288|0|2
1119|0.7121022939682007|0.0797423124313354|0.2081553488969802|0|0
1120|0.6548488736152649|0.0591524578630924|0.2859987616539001|0|0
1121|0.7565020322799683|0.022302608937025|0.2211953103542328|0|0
1122|0.4650723338127136|0.0446444675326347|0.490283191204071|2|2
1123|0.4690949618816376|0.1671816557645797|0.3637233972549438|0|2
1124|0.6620197296142578|0.0437432304024696|0.2942370772361755|0|2
1125|0.4073001742362976|0.0671892911195755|0.5255104899406433|2|2
1126|0.3386724293231964|0.2735646665096283|0.38776296377182|2|2
1127|0.441900372505188|0.2038968503475189|0.3542028069496155|0|0
1128|0.3760370314121246|0.0403645299375057|0.5835984945297241|2|2
1129|0.5768238306045532|0.0262064039707183|0.3969697952270508|0|2
1130|0.5693326592445374|0.0306173246353864|0.4000500738620758|0|2
1131|0.5980501174926758|0.022036911919713|0.3799130022525787|0|2
1132|0.6306506395339966|0.0199750419706106|0.3493742644786834|0|2
1133|0.5921748280525208|0.0546413958072662|0.3531837463378906|0|2
1134|0.5001870393753052|0.0234988126903772|0.4763141274452209|0|2
1135|0.661954402923584|0.0611113309860229|0.276934266090393|0|0
1136|0.5150986313819885|0.0258064046502113|0.4590948820114136|0|2
1137|0.4137125611305237|0.05649234354496|0.5297951698303223|2|2
1138|0.6246146559715271|0.1221922039985656|0.2531930804252624|0|2
1139|0.4450134336948395|0.0358902141451835|0.5190963745117188|2|2
1140|0.5902396440505981|0.0296654533594846|0.3800949156284332|0|2
1141|0.4063063561916351|0.2097690105438232|0.3839246034622192|0|2
1142|0.5943410992622375|0.0266617145389318|0.3789971768856048|0|2
1143|0.6281092762947083|0.0536584369838237|0.3182322680950165|0|2
1144|0.3299662470817566|0.0628648921847343|0.6071688532829285|2|2
1145|0.4922134280204773|0.0665260627865791|0.4412605464458465|0|2
1146|0.4061355590820312|0.0267944131046533|0.5670700669288635|2|0
1147|0.5693486332893372|0.0966222956776619|0.3340290784835815|0|2
1148|0.7417471408843994|0.0273032709956169|0.2309495508670807|0|0
1149|0.4722067415714264|0.0457420647144317|0.4820511937141418|2|2
1150|0.563771665096283|0.0256326477974653|0.4105956256389618|0|2
1151|0.3628210723400116|0.0938351526856422|0.5433437824249268|2|2
1152|0.4232119619846344|0.1009156927466392|0.4758723378181457|2|2
1153|0.3466873168945312|0.0539380498230457|0.5993746519088745|2|2
1154|0.6537961959838867|0.0506874285638332|0.2955164015293121|0|0
1155|0.5127322673797607|0.0700864195823669|0.4171812832355499|0|2
1156|0.6881236433982849|0.0766142085194587|0.2352622300386428|0|2
1157|0.5092558860778809|0.0233653932809829|0.4673787355422973|0|2
1158|0.64061039686203|0.0713280439376831|0.2880615592002868|0|0
1159|0.4545980095863342|0.0251994580030441|0.5202024579048157|2|2
1160|0.7377463579177856|0.0258069969713687|0.2364466488361358|0|2
1161|0.6289019584655762|0.0632847249507904|0.3078133463859558|0|2
1162|0.3000386655330658|0.0926278010010719|0.6073334813117981|2|2
1163|0.3418651223182678|0.152862548828125|0.5052723288536072|2|2
1164|0.4753769636154175|0.0301172081381082|0.4945058822631836|2|0
1165|0.4135666787624359|0.047774039208889|0.5386593341827393|2|0
1166|0.380240648984909|0.0505965426564216|0.5691628456115723|2|2
1167|0.3172968924045563|0.0973381251096725|0.5853649377822876|2|2
1168|0.2265351265668869|0.0540443062782287|0.7194206118583679|2|2
1169|0.4668805003166199|0.0529837757349014|0.4801357090473175|2|2
1170|0.6475198268890381|0.0488275215029716|0.3036526143550873|0|0
1171|0.6695566773414612|0.0272440556436777|0.303199291229248|0|0
1172|0.5572749376296997|0.0624257735908031|0.3802992403507232|0|2
1173|0.3732463717460632|0.0322192907333374|0.5945342779159546|2|0
1174|0.0513748936355114|0.0164925251156091|0.932132601737976|2|2
1175|0.511433482170105|0.0766313299536705|0.4119351804256439|0|0
1176|0.2691007852554321|0.0534953102469444|0.6774039268493652|2|2
1177|0.6437086462974548|0.0517423897981643|0.3045489490032196|0|0
1178|0.3278932571411133|0.0737889409065246|0.5983178019523621|2|2
1179|0.6055871248245239|0.0534982606768608|0.3409145772457123|0|2
1180|0.2642466723918915|0.0567923635244369|0.6789609789848328|2|2
1181|0.4471023976802826|0.0730191692709922|0.4798784852027893|2|2
1182|0.5207550525665283|0.0549274310469627|0.4243175387382507|0|0
1183|0.5107201933860779|0.0333149507641792|0.4559648931026459|0|2
1184|0.5863563418388367|0.0271433033049106|0.3865003287792206|0|2
1185|0.403841495513916|0.0932372957468032|0.5029212236404419|2|1
1186|0.5119195580482483|0.0573986023664474|0.430681824684143|0|2
1187|0.4072909951210022|0.1424318253993988|0.450277179479599|2|2
1188|0.3409547805786133|0.0765899121761322|0.5824553370475769|2|2
1189|0.7035958766937256|0.0275114942342042|0.2688926458358764|0|2
1190|0.4735321998596191|0.0245085023343563|0.5019593834877014|2|2
1191|0.2848189771175384|0.0476480759680271|0.6675329804420471|2|2
1192|0.3416264653205871|0.0488886050879955|0.6094849705696106|2|0
1193|0.55190509557724|0.0278143472969532|0.4202805459499359|0|2
1194|0.5908387303352356|0.0236622430384159|0.385498970746994|0|2
1195|0.4974343776702881|0.0787836238741874|0.4237819910049438|0|2
1196|0.4764213860034942|0.0621236562728881|0.4614548981189728|0|2
1197|0.6606384515762329|0.0755699947476387|0.2637915015220642|0|0
1198|0.3402024805545807|0.034279178828001|0.6255183219909668|2|2
1199|0.6392613649368286|0.0322108753025531|0.3285277187824249|0|2
1200|0.58128422498703|0.031035816296935|0.3876798748970032|0|2
1201|0.1791587471961975|0.0422332286834716|0.778607964515686|2|2
1202|0.4884480834007263|0.0632252544164657|0.4483266472816467|0|2
1203|0.4119488298892975|0.0360504053533077|0.5520007014274597|2|2
1204|0.24393031001091|0.0204612109810113|0.7356084585189819|2|2
1205|0.47615647315979|0.0276308674365282|0.4962126314640045|2|2
1206|0.056162767112255|0.015129460953176|0.9287077784538268|2|2
1207|0.3417555093765259|0.0350958928465843|0.6231485605239868|2|2
1208|0.2164545208215713|0.1283951848745346|0.655150294303894|2|2
1209|0.4338498413562774|0.0248137358576059|0.5413364171981812|2|2
1210|0.3138900399208069|0.0209352262318134|0.6651747226715088|2|2
1211|0.5666517615318298|0.0337515957653522|0.399596631526947|0|0
1212|0.6408374905586243|0.0242333803325891|0.3349291682243347|0|2
1213|0.3402554392814636|0.2622914910316467|0.3974530696868896|2|2
1214|0.6446765661239624|0.1105361729860305|0.244787260890007|0|0
1215|0.4223810136318207|0.0453930906951427|0.5322259068489075|2|2
1216|0.4294127821922302|0.0371677502989769|0.5334194898605347|2|2
1217|0.3696751892566681|0.0355468019843101|0.5947780013084412|2|2
1218|0.6506580710411072|0.0617307163774967|0.2876112163066864|0|0
1219|0.6022129058837891|0.0509290434420108|0.3468580543994903|0|2
1220|0.4708102941513061|0.026514621451497|0.5026751160621643|2|2
1221|0.3747228682041168|0.0404639616608619|0.584813117980957|2|2
1222|0.3320771157741546|0.0320641286671161|0.6358587741851807|2|2
1223|0.6597838997840881|0.0628738105297088|0.2773423194885254|0|0
1224|0.4991277754306793|0.0284576173871755|0.4724146127700805|0|2
1225|0.6891658902168274|0.05015804246068|0.2606760859489441|0|2
1226|0.523645281791687|0.1202174499630928|0.3561372756958008|0|2
1227|0.5809178948402405|0.0267194174230098|0.3923626542091369|0|2
1228|0.3062746226787567|0.0601938925683498|0.6335315108299255|2|2
1229|0.6412009596824646|0.037719253450632|0.3210797905921936|0|0
1230|0.3868348896503448|0.1192270740866661|0.4939380288124084|2|0
1231|0.4841125309467315|0.0186846572905778|0.4972027540206909|2|2
1232|0.5613061785697937|0.0282692443579435|0.4104245603084564|0|2
1233|0.5038576126098633|0.0314395911991596|0.4647027552127838|0|2
1234|0.5390735864639282|0.0186059866100549|0.4423204362392425|0|2
1235|0.5130879282951355|0.0608748011291027|0.4260372519493103|0|2
1236|0.6390495896339417|0.024695161730051|0.3362552523612976|0|2
1237|0.51432865858078|0.0234111659228801|0.4622602164745331|0|2
1238|0.7484533190727234|0.0267860181629657|0.2247606217861175|0|0
1239|0.47587451338768|0.1079300418496131|0.4161954522132873|0|2
1240|0.6691325306892395|0.0220680404454469|0.3087994158267975|0|2
1241|0.3513114750385284|0.0627850219607353|0.585903525352478|2|2
1242|0.2985149025917053|0.0339788496494293|0.667506217956543|2|2
1243|0.6839044690132141|0.0275667179375886|0.2885287702083587|0|0
1244|0.4822492003440857|0.0415618158876895|0.4761890172958374|0|0
1245|0.2781744599342346|0.0273622442036867|0.694463312625885|2|2
1246|0.3112903535366058|0.0394868478178978|0.6492227911949158|2|2
1247|0.4814408421516418|0.0507650263607502|0.4677941799163818|0|2
1248|0.4733183085918426|0.0366482846438884|0.4900334179401397|2|2
1249|0.5507021546363831|0.0415051504969596|0.4077927470207214|0|2
1250|0.0283077899366617|0.0340505465865135|0.9376416206359864|2|2
1251|0.2106448709964752|0.0526826828718185|0.7366724014282227|2|2
1252|0.5236707329750061|0.0375236086547374|0.4388056993484497|0|2
1253|0.3049958050251007|0.0342662669718265|0.660737931728363|2|2
1254|0.5362834930419922|0.1412778198719024|0.3224387168884277|0|2
1255|0.5362992882728577|0.0213093310594558|0.4423913955688476|0|2
1256|0.6235600709915161|0.0656656324863433|0.3107742965221405|0|2
1257|0.7785872220993042|0.0351382680237293|0.1862744837999344|0|2
1258|0.4735077917575836|0.0683382824063301|0.4581539332866668|0|2
1259|0.395173043012619|0.0775176584720611|0.5273093581199646|2|0
1260|0.3802627027034759|0.0454849116504192|0.5742524266242981|2|2
1261|0.6827828884124756|0.0312344226986169|0.2859827578067779|0|0
1262|0.4641474485397339|0.0265015661716461|0.5093509554862976|2|2
1263|0.3999824523925781|0.0424339435994625|0.5575835704803467|2|2
1264|0.4655149281024933|0.0435897335410118|0.4908953309059143|2|2
1265|0.4113694727420807|0.0539817549288272|0.5346487760543823|2|2
1266|0.0298773869872093|0.0274013746529817|0.9427212476730348|2|2
1267|0.601809024810791|0.0290895458310842|0.3691014349460602|0|2
1268|0.032736662775278|0.061346136033535|0.9059171676635742|2|2
1269|0.5770066380500793|0.0831017345190048|0.3398916721343994|0|2
1270|0.608880341053009|0.0373176075518131|0.3538020849227905|0|0
1271|0.543062150478363|0.0308460406959056|0.4260917603969574|0|2
1272|0.6188551187515259|0.1338857114315033|0.2472591549158096|0|0
1273|0.3597643971443176|0.0454357899725437|0.594799816608429|2|0
1274|0.6721458435058594|0.0247013326734304|0.3031528890132904|0|2
1275|0.4880805313587188|0.0447477661073207|0.4671717584133148|0|2
1276|0.5134239792823792|0.046897143125534|0.439678817987442|0|2
1277|0.0937057361006736|0.0239001810550689|0.8823940753936768|2|2
1278|0.5870530009269714|0.0981476381421089|0.3147993683815002|0|0
1279|0.5961266756057739|0.0383668392896652|0.365506500005722|0|0
1280|0.6140608191490173|0.0210674703121185|0.3648717105388641|0|2
1281|0.6448378562927246|0.0442278571426868|0.3109342455863952|0|2
1282|0.5455219745635986|0.0872167646884918|0.3672612607479095|0|2
1283|0.5777297019958496|0.0741646364331245|0.348105639219284|0|2
1284|0.3989745378494262|0.0414199456572532|0.5596054792404175|2|0
1285|0.0495462007820606|0.0291607696563005|0.9212930202484132|2|2
1286|0.4048356413841247|0.0636451169848442|0.5315192341804504|2|2
1287|0.2445144057273864|0.0229748785495758|0.7325106859207153|2|2
1288|0.6803365349769592|0.0206148456782102|0.2990485727787018|0|2
1289|0.5515650510787964|0.0245732981711626|0.4238616526126861|0|2
1290|0.4642430245876312|0.0281133707612752|0.5076435804367065|2|2
1291|0.3363633453845978|0.0362144894897937|0.6274221539497375|2|2
1292|0.354048490524292|0.1772527694702148|0.4686987400054931|2|2
1293|0.0914741531014442|0.0119018610566854|0.8966240286827087|2|2
1294|0.3519109785556793|0.0656591951847076|0.5824297666549683|2|2
1295|0.2772423326969147|0.0259985029697418|0.6967592239379883|2|2
1296|0.316298633813858|0.0274590291082859|0.6562423706054688|2|2
1297|0.6370423436164856|0.0441237576305866|0.3188339173793793|0|2
1298|0.2387843281030655|0.0355995334684848|0.7256161570549011|2|2
1299|0.5940771698951721|0.0795593038201332|0.3263635337352752|0|2
1300|0.4928554892539978|0.0340273082256317|0.4731171727180481|0|2
1301|0.5771496295928955|0.0587264224886894|0.3641239404678345|0|2
1302|0.4523996412754059|0.0262337774038314|0.5213665962219238|2|2
1303|0.4861005246639251|0.0356086008250713|0.4782908856868744|0|0
1304|0.6973367929458618|0.0652503222227096|0.2374128997325897|0|0
1305|0.4310281574726105|0.0329612754285335|0.5360106229782104|2|0
1306|0.5219922661781311|0.0321995764970779|0.4458082020282745|0|2
1307|0.4450754821300506|0.0312965661287307|0.5236279964447021|2|2
1308|0.1574067771434784|0.1172741502523422|0.7253190279006958|2|2
1309|0.0389023385941982|0.0212173927575349|0.9398802518844604|2|2
1310|0.493476539850235|0.0520417280495166|0.454481691122055|0|2
1311|0.4685904383659363|0.1081877946853637|0.4232218265533447|0|2
1312|0.5773149132728577|0.0762918889522552|0.3463931977748871|0|2
1313|0.4588679671287536|0.0392823331058025|0.5018497109413147|2|2
1314|0.4553541541099548|0.191085860133171|0.3535600006580353|0|2
1315|0.5774557590484619|0.0519882179796695|0.3705560266971588|0|0
1316|0.3033978343009949|0.0874364525079727|0.6091657280921936|2|2
1317|0.4290803968906402|0.220426857471466|0.3504927158355713|0|2
1318|0.5789295434951782|0.0296497233211994|0.3914207816123962|0|0
1319|0.516866147518158|0.0350208505988121|0.4481130242347717|0|2
1320|0.43916717171669|0.0205319859087467|0.5403008460998535|2|2
1321|0.4042895436286926|0.0192337706685066|0.5764766931533813|2|2
1322|0.5837427973747253|0.0255183652043342|0.3907388746738434|0|2
1323|0.5813891887664795|0.060830969363451|0.3577798902988434|0|0
1324|0.4870269298553467|0.0449994169175624|0.4679736196994781|0|2
1325|0.3496779799461365|0.0790212005376815|0.571300745010376|2|2
1326|0.1525212973356247|0.0590288303792476|0.7884498238563538|2|2
1327|0.5616202354431152|0.0176438838243484|0.4207358360290527|0|2
1328|0.4092587530612945|0.090628795325756|0.5001124739646912|2|2
1329|0.6414722800254822|0.0666055083274841|0.2919222116470337|0|0
1330|0.5592944025993347|0.0343389473855495|0.4063666462898254|0|2
1331|0.6257225871086121|0.0545217618346214|0.3197556436061859|0|2
1332|0.5467372536659241|0.0267685409635305|0.4264942407608032|0|2
1333|0.4977374672889709|0.1248065084218978|0.3774560391902923|0|2
1334|0.5691955089569092|0.0342273190617561|0.3965772092342376|0|2
